_id,id,pubDate,title,summary,infoSource
5e7384b87701c75cb9c3201a,11076,2020/3/19,Germany preparing to mobilize armed forces to support COVID-19 response,"Germany's Defense Ministry will mobilize its armed forces and call up army reserves to support the government's efforts to cope with the coronavirus crisis, Defense Minister Annegret Kramp-Karrenbauer said Thursday in Berlin. ",CNN
5e7383357701c75cb9c32019,11074,2020/3/19,Trump administration promises to buy 30 million barrels of crude to aid oil industry,"The Energy Department promised Thursday to support US oil producers facing ""potentially catastrophic losses"" by quickly purchasing 30 million barrels of crude.",CNN
5e737da37701c75cb9c31fd2,11060,2020/3/19,Tokyo Olympics & coronavirus: Lord Coe says too early to decide on cancellation,"It is too early to decide whether to cancel the Tokyo 2020 Olympics, says World Athletics chief Lord Coe.",BBC
5e737da37701c75cb9c31fd1,11059,2020/3/19,Philippines to stop issuing visas to foreigners,The Philippines will stop issuing visas to foreigners in a bid to stop the spread of the novel coronavirus.,CNN
5e737d227701c75cb9c31fd0,11055,2020/3/19,2 TSA screeners at JFK airport test positive for coronavirus,The Transportation Security Administration said two baggage screening officers at JFK airport have tested positive for coronavirus. ,CNN
5e737b9f7701c75cb9c31fcd,11049,2020/3/19,"Economist says if everyone stays home for 6 months, it's like a ""Great Depression""","In an interview with CNN’s Poppy Harlow on Thursday, Hassett said that if everyone stays home for six months, “it is like a Great Depression.”",CNN
5e737b5f7701c75cb9c31fcc,11049,2020/3/19,"Economist says if everyone stays home for 6 months, it's like a ""Great Depression""",Former Trump administration economist Kevin Hassett says the April jobs report will be “the worst jobs number you ever saw.”,CNN
5e7377cd7701c75cb9c31fc8,11041,2020/3/19,Alabama's Gulf Shores beaches to close due to COVID-19 outbreak,Gulf Shores Mayor Robert Craft announced via video Thursday morning that the Gulf Shores beaches will close due to the coronavirus pandemic.,CNN
5e7376897701c75cb9c31fc7,11040,2020/3/19,CDC loosens guidelines to allow medical experts exposed to COVID-19 to keep working,"The US Centers for Disease Control and Prevention has loosened its guidelines to allow health care workers who have been exposed to COVID-19 to continue working as long as they wear a mask, according to CNN's Dr. Sanjay Gupta.",CNN
5e7375807701c75cb9c31f1c,11037,2020/3/19,Cambridge University students call for final year retakes,"The University of Cambridge is facing calls for students to be able to retake their final year, after the coronavirus caused exams to be cancelled.",BBC
5e7374fe7701c75cb9c31f19,10947,2020/3/19,'People do not buy a new outfit to stay at home',"Image copyright
Next
The boss of Next has warned that the retailer faces a ""very significant drop in sales"" as a result of the effect of coronavirus on the business.Lord Wolfson said online sales were",BBC
5e7374fe7701c75cb9c31f18,10946,2020/3/19,Answers promised after school shutdown confusion,"Media playback is unsupported on your device
Media captionThe prime minister spoke about why the decision to close schools was taken
The government has promised to give more details on how school clos",BBC
5e7374fe7701c75cb9c31f17,10945,2020/3/19,First coronavirus death confirmed in NI,"Image copyright
Panorama Images
Image caption
The patient was among the 68 people who have tested positive for Covid-19 in NI
The first death from coronavirus in Northern Ireland has been confirmed.Th",BBC
5e7374fe7701c75cb9c31f16,10956,2020/3/19,Do you have cabin fever? Here's what you can do about it,"While our abilities to go to work and participate in activities outside the home are under restriction, initial discomfort may quickly result in ""cabin fever."" 
  Cabin fever is not like a psychologic",CNN
5e7374fe7701c75cb9c31f15,10957,2020/3/19,More than 200 communities told to isolate in Austria,Officials in the Austrian province of Tyrol have ordered 279 communities to isolate themselves and go into quarantine as an extension of federal lockdown measures.  ,CNN
5e7374fe7701c75cb9c31f14,10960,2020/3/19,France gets 30 million masks for health workers as lockdown looks set to be extended,"France has received 30 million protective face masks to help healthcare workers treat patients infected by the coronavirus, French Minister for Health Olivier Véran said Thursday. ",CNN
5e7374fe7701c75cb9c31f13,10967,2020/3/19,"US reports more than 2,700 new coronavirus cases during 24-hour period","States across the US have reported 2,760 new cases of novel coronavirus over the past 24 hours, according to a tally by CNN.",CNN
5e7374fe7701c75cb9c31f12,10966,2020/3/19,"Lufthansa grounds 700 of its 763 planes in ""unprecedented state of emergency""","German airline Lufthansa has announced drastic cutbacks in its flight operations, grounding 700 of its 763 planes.",CNN
5e7374fe7701c75cb9c31f11,10981,2020/3/19,Trump leaves nursing industry with mixed messages,"Some in the nursing industry were left ""confused"" after President Trump appeared to walk back his decision to use the Defense Production Act to combat medical equipment shortages on Wednesday.",CNN
5e7374fe7701c75cb9c31f10,10982,2020/3/19,Coronavirus: Three more Scottish deaths confirmed,"Three more patients have died in Scotland after testing positive for coronavirus, bringing the total number of deaths to six.",BBC
5e7374fe7701c75cb9c31f0f,10999,2020/3/19,How the virus has impacted sporting events around the world,"DARTS: The Professional Darts Corporation announces the Players Championship double-headers and Unicorn Challenge Tour weekend planned during April have been postponed.
FOOTBALL: Borussia Monchengladbach's players and coaching staff accept pay cuts during the coronavirus crisis.",BBC
5e7374fe7701c75cb9c31f0e,10997,2020/3/19,"""Zero prospect"" of banning travel in and out of London, UK government says","The UK government has attempted to play down the prospect of an imminent lockdown in London, a day after Prime Minister Boris Johnson declined to rule out stricter measures for the city.",CNN
5e7374fe7701c75cb9c31f0d,11003,2020/3/19,British government has no plans to restrict travel in and out of London,"The British government currently has no plans to restrict travel in and out of London or to close down the capital’s underground tube service, Prime Minister Boris Johnson’s spokesman told reporters Thursday.",CNN
5e7374fe7701c75cb9c31f0c,11012,2020/3/19,US-led coalition in Afghanistan halts troop movement due to coronavirus,"The US-led international coalition in Afghanistan has implemented a series of restrictions in order to prevent the spread of the novel coronavirus, including “temporarily” pausing the movement of personnel movement into Afghanistan and delaying the return of some service members.",CNN
5e7374fe7701c75cb9c31f0b,11023,2020/3/19,Pharmacist mix to beat hand sanitiser shortage,"Image caption
The team at J&amp;J Pharmacy hopes others will follow their lead
A County Durham pharmacist is making his own anti-bacterial gel, after supplies ran out.Yashwanth Koorakula got the idea ",BBC
5e7374fe7701c75cb9c31f0a,11021,2020/3/19,Elite football in England suspended until at least 30 April,Elite football in England suspended until at least 30 April,BBC
5e7374fe7701c75cb9c31f09,11026,2020/3/19,"1 Iranian dies from coronavirus every 10 minutes, health ministry says","Iranian Health Ministry spokesman Kianoush Jahanpour said in a tweet today that every 10 minutes, one Iranian is killed by the coronavirus. Every hour, at least 50 Iranian are infected.",CNN
5e73231e13f1c89d5e281223,10867,2020/3/19,The UAE is banning incoming travelers and residency visa holders,"The United Arab Emirates is extending its travel ban to deny entry to residency visa holders, according to state news agency WAM.",CNN
5e73200a13f1c89d5e28121b,10865,2020/3/19,Fiji has its first coronavirus case. That’s a big problem for the Pacific -- and New Zealand,"On Thursday, Fiji's Prime Minister confirmed the country has its first coronavirus case.",CNN
5e7319a313f1c89d5e281218,10860,2020/3/19,South Korea is providing $38.8 billion in emergency funds for small businesses,South Korea today announced an emergency economic aid package of $38.8 billion (50 trillion Korean won) for small businesses slammed by the coronavirus pandemic.,CNN
5e73165113f1c89d5e281204,10858,2020/3/19,The London Underground will close a number of stations to slow the spread of coronavirus,"Dozens of stations on the London Underground will be closed starting Thursday, as part of the effort to slow the coronavirus pandemic, Transport for London announced in a statement on Wednesday.",CNN
5e73117513f1c89d5e281203,10856,2020/3/19,Thailand now requires health certificates from all incoming travelers,"Thailand will require health certificates for all incoming travelers, the country’s Civil Aviation Authority announced today.",CNN
5e73102213f1c89d5e281202,10854,2020/3/19,Coronavirus: Australia and New Zealand ban non-residents from entry,Australia and New Zealand will ban entry to all non-residents from Friday in a bid to limit the spread of coronavirus.,BBC
5e730f9e13f1c89d5e281201,10853,2020/3/19,Worship in churches and mosques suspended in Kenya,Religious leaders in Kenya have suspended worship in some churches and mosques after the country confirmed seven coronavirus cases.,BBC
5e730bf613f1c89d5e281200,10851,2020/3/19,Australia bans entry to foreign citizens and non-residents as cases spike by more than 100,"Starting tomorrow, Australia will no longer allow entry to non-Australian citizens or residents, unless they are direct family members of Australians, Prime Minister Scott Morrison announced today.",CNN
5e7307db39f816f86ea4e50e,10844,2020/3/19,WHO warns Africa to prepare for the worst,African countries have been told to prepare for the worst by the head of the World Health Organization (WHO).,BBC
5e7307db39f816f86ea4e50d,10845,2020/3/19,80% of coronavirus deaths in the US are among adults 65 and older,"Some 80% of coronavirus-related deaths in the US occurred in adults aged 65 and older, according to a report from the US Centers for Disease Control and Prevention published Wednesday.",CNN
5e7307db39f816f86ea4e50c,10847,2020/3/19,Mauritius confirms first three coronavirus cases,"Mauritius has confirmed its first three cases of coronavirus.Two of the three cases involve cruise ship workers aged 21 and 25, while the third is a traveller from the UK aged 59.",BBC
5e7307db39f816f86ea4e50b,10850,2020/3/19,El Salvador reports its first case of coronavirus,"El Salvador has reported its first case of the coronavirus, President Nayib Bukele said in a televised announcement on Wednesday. ",CNN
5e72fbf776f5163bfbb7e974,10840,2020/3/19,"The UK has placed 10,000 extra military personnel on standby for coronavirus support force ","The UK's Ministry of Defence announced today it would place an additional 10,000 military personnel ""at a higher readiness"" to support public services, as part of a new coronavirus support force.",CNN
5e72f8aa76f5163bfbb7e973,10834,2020/3/19,UK schools close and national exams canceled due to the coronavirus,"In the UK, the education system is grinding to a halt, with schools closing and national exams postponed amid the coronavirus crisis.
All schools in the UK will shut on Friday ""until further notice,"" said UK Education Secretary Gavin Williamson on Wednesday.",CNN
5e72e5aad52450f5e6e9d97f,10824,2020/3/19,European Central Bank throws $818 billion at the economy to fight the coronavirus crash,The European Central Bank announced today a huge new money-printing program aimed at keeping the region's financial system functioning and helping the economy cope with the pandemic.,CNN
5e72e1a1d52450f5e6e9d976,10818,2020/3/19,Nicaragua announces its first case of coronavirus,"Nicaragua's Vice President, Rosario Murillo, announced the first case of coronavirus in the country late Wednesday.",CNN
5e72dc0ad52450f5e6e9d96c,10813,2020/3/19,Asian nations face second wave of virus cases,"South Korea, China and Singapore are among the Asian countries facing a second coronavirus wave, spurred by people importing it from outside.",BBC
5e72d86ad52450f5e6e9d95e,10809,2020/3/19,Colorado will close schools until April 17,Colorado is the latest state to shut down elementary and secondary schools to combat the spread of coronavirus. ,CNN
5e72d286d52450f5e6e9d906,10806,2020/3/19,Washington state is setting up a hospital for coronavirus patients at a soccer field,King County in Washington state is taking over a public soccer field to use as a hospital for people who may have coronavirus.,CNN
5e72caa9d52450f5e6e9d8fa,10798,2020/3/19,ECB launches emergency ?706bn coronavirus package,The European Bank (ECB) has launched an emergency €750bn (?706bn) package to ease the impact of the coronavirus pandemic.,BBC
5e72c9a5d52450f5e6e9d8f6,10797,2020/3/19,Maryland reports first coronavirus death,Maryland Gov. Larry Hogan announced Wednesday the state’s first death due to novel coronavirus.,CNN
5e72c923d52450f5e6e9d8f4,10796,2020/3/19,Second member of Congress tests positive for coronavirus,"Rep. Ben McAdams, a Democrat from Utah, tweeted Wednesday that he tested positive for coronavirus.",CNN
5e72c85fd52450f5e6e9d8f1,10790,2020/3/19,Nine coronavirus tests are now FDA-authorized for emergency use,The US Food and Drug Administration has now authorized nine coronavirus tests for emergency use. ,CNN
5e72c85ed52450f5e6e9d8f0,10791,2020/3/19,Washington state is setting up a hospital for coronavirus patients at a soccer field,King County in Washington state is taking over a public soccer field to use as a hospital for people who may have coronavirus.,CNN
5e72c7ddd52450f5e6e9d8ef,10789,2020/3/19,"There are at least 8,525 coronavirus cases in the US","There are at least 8,525 cases of novel coronavirus in the United States, according to the state and local health agencies, governments and the US Centers for Disease Control and Prevention. ",CNN
5e72c79bd52450f5e6e9d8ee,10789,2020/3/19,"There are at least 8,525 coronavirus cases in the US","There are at least 8,525 cases of novel coronavirus in the United States, according to the state and local health agencies, governments and the US Centers for Disease Control and Prevention. ",CNN
5e72c757d52450f5e6e9d8ec,10788,2020/3/19,First member of Congress tests positive for coronavirus,"Rep. Mario Diaz-Balart, a Republican from Florida, has become the first member of Congress to test positive for coronavirus.",CNN
5e72a9add52450f5e6e9d845,10747,2020/3/19,"Undetected infections may have driven ""rapid dissemination"" of coronavirus, modeling shows","Mild, asymptomatic or otherwise unrecognized infections may have driven the rapid spread of the novel coronavirus in the outbreak’s earliest days, according to modeling published Monday in the journal Science",CNN
5e72a722d52450f5e6e9d7ed,10743,2020/3/19,UK schools to close from Friday,Schools in the UK are to shut from Friday until further notice as a response to the coronavirus pandemic.,BBC
5e72a6a0d52450f5e6e9d7ec,10742,2020/3/19,Oklahoma City Thunder tests negative for coronavirus,The NBA’s Oklahoma City Thunder said they have tested negative for coronavirus after hosting the Utah Jazz on March 11 — a game ultimately suspended before tip-off.,CNN
5e72a357d52450f5e6e9d7dc,10740,2020/3/19,"Nearly 1 in 4 Californians are under ""shelter-in-place"" orders",Nearly one in every four Californians has been ordered to stay home to help curb the coronavirus spread.,CNN
5e72a317d52450f5e6e9d7db,10739,2020/3/19,US Customs and Border Protection will close Trusted Traveler program enrollment centers until at least May,"US Customs and Border Protection on Thursday will temporarily close enrollment centers for the Trusted Traveler Program, like Global Entry, until at least May.",CNN
5e72a052d52450f5e6e9d7d2,10737,2020/3/19,US Pennsylvania reports first coronavirus death,Pennsylvania Gov. Tom Wolf announced on Wednesday the state's first coronavirus death.,CNN
5e729afbd52450f5e6e9d7d1,10735,2020/3/19,Israel bars all foreign nationals from entering country,"Israel has announced that it will immediately start barring all foreign nationals from entering the country, even if they have the ability to self-quarantine upon arrival.",CNN
5e729a79d52450f5e6e9d7d0,10734,2020/3/19,NYSE trading floor member and employee test positive for coronavirus,"Two people at the New York Stock Exchange tested positive for coronavirus, the NYSE said in a statement.",CNN
5e7290a8d52450f5e6e9d7cf,10733,2020/3/19,Missouri confirms its first coronavirus death,"A Missouri resident from Boone County has died of coronavirus, according to Gov. Mike Parson.",CNN
5e728d64d52450f5e6e9d7cc,10732,2020/3/19,Portugal declares state of emergency over coronavirus,"Portugal has declared a state of emergency, which will take effect at midnight (8 p.m. ET on Wednesday) and will last for 15 days.",CNN
5e728b8dd52450f5e6e9d7bf,10731,2020/3/19,French officials urge citizens to save protective masks for health care workers,French citizens were urged to keep protective masks for health care workers and to support the strained health care system at a news conference on Wednesday.,CNN
5e728a0ad52450f5e6e9d7be,10729,2020/3/19,US Senate passes coronavirus relief legislation,The Senate just passed the House-passed coronavirus relief legislation that includes provisions for free testing for COVID-19 and paid emergency leave.,CNN
5e7282c3d52450f5e6e9d7b9,10729,2020/3/16,US Senate passes coronavirus relief legislation,The Senate just passed the House-passed coronavirus relief legislation that includes provisions for free testing for COVID-19 and paid emergency leave.,CNN
5e728202d52450f5e6e9d7b8,10728,2020/3/19,"More than 12,000 flights have been canceled today worldwide","There are 12,094 cancelations worldwide today, according to Flight Aware.",CNN
5e728181d52450f5e6e9d7b7,10727,2020/3/19,"Coronavirus deaths in Italy happen ""8 days"" after first symptoms appear on average","On average, COVID-19 fatalities?in Italy are?happening ""eight days"" after patients show first symptoms, according to a report by the Italian government.?The findings are?based on data up to March 17 and only on the outbreak in Italy.",CNN
5e727cf8d52450f5e6e9d753,10726,2020/3/19,Dutch minister for medical care collapses during coronavirus debate,The Dutch minister for medical care collapsed briefly on Wednesday during a debate in parliament on the coronavirus because of what he called exhaustion from weeks of intense work.,reuters
5e727bf5d52450f5e6e9d752,10725,2020/3/19,Jordan's governorates to be completely sealed off Thursday,"Jordanian Armed Forces announced on Wednesday that all of Jordan’s governorates will be completely sealed off at 7 a.m. local on Thursday (11 p.m. ET Wednesday), Jordan’s state-run News Agency (PETRA) reported. ",CNN
5e727729d52450f5e6e9d73c,10724,2020/3/19,Germany expands entry restrictions to flights from several EU countries,"Germany on Wednesday expanded entry restrictions to include flights from Italy, Spain, Austria, France, Luxembourg, Denmark and Switzerland, the interior ministry said on Wednesday as authorities are racing to slow the spread of the coronavirus.",reuters
5e7273a5d52450f5e6e9d739,10722,2020/3/19,Almost all UK car production paused amid virus fears,"BMW, Honda and Toyota join Vauxhall and Nissan in shutting plants as coronavirus spreads.",BBC
5e727222d52450f5e6e9d738,10721,2020/3/19,Scientists say they've developed a coronavirus test that can give results in 30 minutes,"Scientists at the University of Oxford have developed a rapid testing technology for the novel coronavirus, COVID-19, according to a press release from the university on Wednesday.",CNN
5e726a75d52450f5e6e9d72d,10720,2020/3/19,Professional tennis now suspended into June,The Association of Tennis Professionals (ATP) and Women's Tennis Association (WTA) released a joint statement outlining the upcoming tournaments and highlighted that both tours plan to pick back up starting June 8.,CNN
5e726770d52450f5e6e9d72c,10718,2020/3/19,Pakistan confirms first death from coronavirus - minister,"Pakistan on Wednesday confirmed its first death from coronavirus as the total number of infected patients in the country climbed to 260, the health minister said on Twitter.",reuters
5e7265aed52450f5e6e9d72b,10717,2020/3/19,Italy coronavirus deaths rise by record 475 in a day,"The number of people dying from coronavirus in Italy has risen by 475 in one day to nearly 3,000 - the biggest increase since the outbreak.",BBC
5e726022d52450f5e6e9d723,10716,2020/3/19,"World Health Organization official hits back at Trump for his use of the term ""Chinese virus""","“It’s really important that we be careful in the language we use,” Ryan said. ""There are many different origins … the pandemic of influenza in 2009 originated in North America and we don’t call it the ‘North American flu,’ so it’s very important that we have the same approach when it comes to other viruses."" ",CNN
5e725e5fd52450f5e6e9d71e,10713,2020/3/19,Big 3 automakers to temporarily close all US plants due to the coronavirus outbreak,"America's top automakers including Ford, Chrysler, and General Motors, will temporarily close all US plants due to the coronavirus outbreak, according a source familiar with the discussion. ",CNN
5e725e1fd52450f5e6e9d71d,10712,2020/3/19,UK coronavirus death toll rises to 104,"The United Kingdom coronavirus death toll has risen to 104 – in what is the biggest daily jump in deaths so far, according to National Health Service England.",CNN
5e725b59d52450f5e6e9d716,10711,2020/3/19,UK will close all schools starting Friday,The United Kingdom's Education Secretary has announced that all schools have been closed until further notice starting Friday.,CNN
5e725952d52450f5e6e9d715,10710,2020/3/19,First cases of coronavirus in the federal prison system identified,"Two federal Bureau of Prisons employees have tested positive for coronavirus, according to Sue Allison, an agency spokesperson.",CNN
5e725811d52450f5e6e9d714,10709,2020/3/19,Coronavirus: Le Mans 24 Hours postponed until September,"The Le Mans 24 Hours, scheduled to take place on 13-14 June, has been postponed and rearranged for 19-20 September because of the coronavirus outbreak.",BBC
5e7257d1d52450f5e6e9d713,10708,2020/3/19,Indyref 'paused' for this year due to coronavirus,The Scottish government has confirmed it is no longer planning to hold an independence referendum this year.,BBC
5e725241d52450f5e6e9d66c,10707,2020/3/19,"Trump claims calling coronavirus the ""China virus"" is not racist","President Trump was pressed Wednesday on why he is calling coronavirus the “Chinese Virus,” amid instances of bigotry against Asian-Americans.",CNN
5e72513dd52450f5e6e9d66b,10705,2020/3/19,US-Canada flight restrictions will take effect on March 21,"An airline industry source with knowledge of the directive being sent to air carriers told CNN that North American airlines will not be required to suspend all flights between the US and Canada. Some business, diplomatic, educational and family emergency travel will be allowed to continue.",CNN
5e72513dd52450f5e6e9d66a,10706,2020/3/19,"Italian official warns ""soon"" they won't be able to assist those who get sick","""Unfortunately the numbers of the contagion are not decreasing, they continue to be high. Soon we will not be able to give an answer to those who get sick,"" the governor said.",CNN
5e7250f8d52450f5e6e9d667,10703,2020/3/19,"Public health expert believes millennials may face ""disproportional number of infections""","We think part of this may be that people heeded the early data coming out of China and coming out of South Korea of the elderly or those with preexisting medical conditions were a particular risk,” she continued. “It may have been that the millennial generation … there may be disproportional number of infections among that group and so even if it’s a rare occurrence it may be seen more frequently in that group",CNN
5e724f75d52450f5e6e9d664,10702,2020/3/19,Refugee admissions to the US temporarily suspended,"The US is putting a temporary pause on refugee admissions in light of the coronavirus pandemic, according to two sources familiar with an administration call Wednesday morning with refugee organizations.",CNN
5e724f35d52450f5e6e9d663,10701,2020/3/19,"White House recommends canceling non-essential elective surgery, including dental procedures","""We believe that these recommendations will help surgeons, patients, and hospitals prioritize what is essential, while leaving the ultimate decision in the hands of state and local health officials and those clinicians who have direct responsibility to their patients,"" Varna said. ",CNN
5e724db2d52450f5e6e9d662,10699,2020/3/19,Trump says HUD suspending foreclosures and evictions,President Trump said his administration will suspend foreclosures and evictions on homeowners at least until the end of next month.,CNN
5e724db2d52450f5e6e9d661,10700,2020/3/19,Pence announces regulation on doctors practicing across state lines,Vice President Mike Pence announced Wednesday that the Department of Health and Human Services is issuing a regulation to permit doctors to practice across state lines.,CNN
5e724cf0d52450f5e6e9d660,10698,2020/3/19,London lockdown imminent to slow coronavirus outbreak,"London is facing a lockdown, possibly before the weekend, as Boris Johnson prepares sweeping new measures — including school closures — to tackle the rapid spread of the coronavirus, the FT is reporting.",FT
5e724c2ed52450f5e6e9d65d,10696,2020/3/19,Trump suggests he'll hold a second news conference on FDA,"President Trump said Wednesday afternoon that he may hold a second press conference Wednesday or Thursday about “exciting” Food and Drug Administration developments, declining to specify what those developments are.",CNN
5e724babd52450f5e6e9d65c,10695,2020/3/19,"Trump says ""FEMA is activated in every region"" as coronavirus challenges rise","Trump added: ""This is a very different kind of a work for FEMA, but they will come through as they always do. We have tremendous people, tremendous talent in FEMA.""",CNN
5e724862d52450f5e6e9d659,10692,2020/3/19,"New York governor says state needs 50,000 more hospital beds","Gov. Andrew Cuomo reiterated the virus should peak in 45 days and is again asking for up to 110,000 beds with current capacity of 53,000 beds.",CNN
5e724822d52450f5e6e9d656,10691,2020/3/19,Cuba confirms first coronavirus-related death,"Cuba’s Health Ministry confirmed its first novel coronavirus-related death, a 61-year-old Italian man, today. According to the ministry’s Twitter page, the man died this morning. Cuban officials had previously said he suffered from asthma.",CNN
5e7247e2d52450f5e6e9d655,10691,2020/3/19,Cuba confirms first coronavirus-related death,"Cuba’s Health Ministry confirmed its first novel coronavirus-related death, a 61-year-old Italian man, today. According to the ministry’s Twitter page, the man died this morning. Cuban officials had previously said he suffered from asthma.",CNN
5e72459dd52450f5e6e9d650,10690,2020/3/18,"US reports more than 7,000 coronavirus cases","There are at least 7,111 cases of the novel coronavirus in the United States, according to the state and local health agencies and governments and the US Centers for Disease Control and Prevention.",CNN
5e724419d52450f5e6e9d606,10688,2020/3/18,New York governor orders businesses to keep 50% of staff at home,New York Gov. Andrew Cuomo announced a new mandatory order for businesses that says they can have no more than 50 percent of workforce report for work outside the home. He is doing this by executive order.,CNN
5e724396d52450f5e6e9d605,10687,2020/3/18,"New York has tested more than 14,000 people, governor says","Gov. Andrew Cuomo said that more than 14,000 people have been tested for coronavirus in the state of New York.",CNN
5e72408697c8ec08b7dd950c,10686,2020/3/18,Canadian prime minister announces $82 billion COVID-19 economic aid package,"Speaking on the heels of President Trump's announcement the US-Canadian border will be closed for tourism and recreation, Canadian Prime Minister Justin Trudeau announced new and significant economic measures in response to the COVID-19 outbreak.",CNN
5e723d6b97c8ec08b7dd9505,10685,2020/3/18,All schools in Wales to close by Friday,All pupils will be sent home at the end of the week as the Welsh Government responds to the coronavirus epidemic.,BBC
5e723be797c8ec08b7dd9504,10684,2020/3/18,Brazil partially closes border with Venezuela for 15 days,The Brazilian government has partially closed its border with Venezuela today. ,CNN
5e723ae597c8ec08b7dd9503,10683,2020/3/18,"Spain cancels all boats, flights to Spanish islands",All aerial and maritime connections between mainland Spain and its Canary and Balearic Islands will be suspended from 7 p.m. ET (midnight local) today to help curb the spread of COVID-19. ,CNN
5e723a6397c8ec08b7dd9502,10682,2020/3/18,Southern California's Palm Springs issues shelter-in-place order,Southern California's Palm Springs has ordered residents to shelter-in-place and limit activities to those only essential to daily lives.,CNN
5e723a6397c8ec08b7dd9501,10681,2020/3/18,Louisiana now has 240 coronavirus cases statewide,The Louisiana Department of Health is reporting 240 cases of novel coronavirus as of this morning. The new figure includes an increase of 44 cases since the last update on Tuesday. ,CNN
5e72392197c8ec08b7dd94fe,10681,2020/3/18,Louisiana now has 240 coronavirus cases statewide,The Louisiana Department of Health is reporting 240 cases of novel coronavirus as of this morning. The new figure includes an increase of 44 cases since the last update on Tuesday. ,CNN
5e72385d97c8ec08b7dd94fd,10678,2020/3/18,Man in 40s 'youngest UK coronavirus death',"Craig Ruston, who had motor neurone disease, died on Monday morning.",BBC
5e72308497c8ec08b7dd94fa,10676,2020/3/18,"New York City mayor says city will ""undoubtedly"" top 1,000 coronavirus cases today","Mayor Bill de Blasio said on NBC’s ""Today Show"" this morning that there are 923 coronavirus cases in New York City.",CNN
5e72300297c8ec08b7dd94f9,10675,2020/3/18,United Arab Emirates temporarily bans citizens from traveling abroad,"The United Arab Emirates has temporarily banned all its citizens from traveling abroad during the coronavirus pandemic, state news agency WAM said. ",CNN
5e722f0097c8ec08b7dd94f7,10674,2020/3/18,"New York City mayor plans to bring up ""shelter-in-place"" order with governor today","New York City Mayor Bill de Blasio said on NBC's Today Show, “I think an honest conversation about shelter-in-place has to happen,” noting the decision “can only be made with the State of New York,” adding he will be speaking with the New York governor later today.",CNN
5e722dfd97c8ec08b7dd94f6,10673,2020/3/18,Trump confirms US-Canada border will be closed to non-essential traffic,"""We will be, by mutual consent, temporarily closing our Northern Border with Canada to non-essential traffic. Trade will not be affected. Details to follow!"" Trump wrote on Twitter. ",CNN
5e722d3c97c8ec08b7dd94b2,10660,2020/3/18,"Global coronavirus deaths top 8,000, cases reach 200,000, Johns Hopkins reports","The number of people who have died from the coronavirus globally has exceeded 8,000, while the number of infections has soared past 200,000, according to a tally by Johns Hopkins University.",CNN
5e722d3c97c8ec08b7dd94b1,10658,2020/3/18,Coronavirus-hit cruise ship docks in Cuban port,"The transatlantic cruise ship MS Braemar docked at the Cuban port of Mariel, west of Havana, this morning.",CNN
5e722d3c97c8ec08b7dd94b0,10659,2020/3/18,"UK prime minister: ""Take action that is unprecedented for a government in peace time""",United Kingdom Prime Minister Boris Johnson described the coronavirus outbreak as “a national emergency.”,CNN
5e722d3c97c8ec08b7dd94af,10664,2020/3/18,Nigeria bans entry for people from 13 countries due to coronavirus,"The government of Nigeria is restricting entry into the country for travelers from countries with more than 1,000 cases of novel coronavirus domestically, the presidential task force announced on its Twitter account.",CNN
5e722d3c97c8ec08b7dd94ae,10669,2020/3/18,"West Virginia senator: ""We have no testing, we are not prepared""",West Virginia Sen. Joe Manchin told CNN this morning that he was worried as they were waiting for the state’s first case of coronavirus because he didn’t want people to be “lulled into a false sense of security.”,CNN
5e722d3c97c8ec08b7dd94ad,10672,2020/3/18,Singapore to implement 14-day mandatory quarantine for all inbound travelers,The Singaporean government has announced that all travelers entering the country will have to undergo a mandatory 14-day home quarantine starting Saturday.,CNN
5e71e40cf7d241348ac3e9f2,10608,2020/3/18,"Malaysia begins first day of restrictions, as officials warn ""we have a small window"" to contain virus","These new measures, which are in effect until March 31, include prohibiting all Malaysian nationals from traveling abroad and all foreigners from entering the country.",CNN
5e71e041f7d241348ac3e9e5,10603,2020/3/18,South Africa's coronavirus cases rise sharply to 116,South Africa has seen another jump in coronavirus cases – with 116 now confirmed as the country introduces new measures to shut its borders and schools across the country.,BBC
5e71df39f7d241348ac3e9e4,10602,2020/3/18,"Philippines declares a ""state of calamity"" for six months","The Philippines has been placed under a ""state of calamity"" for six months due to the coronavirus pandemic, according to the state news agency, Philippines News Agency (PNA).",CNN
5e71d7caf7d241348ac3e9e3,10593,2020/3/18,"Australia announces a “human biosecurity emergency"" and bans large indoor gatherings",Australia’s Prime Minister Scott Morrison declared a “human biosecurity emergency” today and announced new restrictions to halt the spread of the coronavirus.,CNN
5e71d26af7d241348ac3e9e1,10591,2020/3/18,Members of Putin's administration are being tested for coronavirus,"Members of Russian President Vladimir Putin's administration are being tested for coronavirus as a precautionary measure, Putin's spokesman Dmitry Pesksov told state media today. ",CNN
5e71cb38f7d241348ac3e9df,10582,2020/3/18,SA sees highest one-day increase in virus cases,"South Africa has recorded 23 new cases of coronavirus in one day, the highest increase of any 24-hour period since the country confirmed its first case.",BBC
5e71caf7f7d241348ac3e9de,10581,2020/3/18,"Hong Kong managed to contain the virus, now it's worried international travelers will bring it back","After months on the frontline of the coronavirus pandemic, Hong Kong increasingly looks like a model for how to handle it.",CNN
